project_name,commit_id,github_address,is_bug_fix
AxonFramework__AxonFramework,439542b5f3c901f68fedfdf7a741f81d37e5ad92,https://github.com/AxonFramework/AxonFramework/commit/439542b5f3c901f68fedfdf7a741f81d37e5ad92,
swagger-api__swagger-codegen,08647b337fcecc4343520f339490752d84dff9c4,https://github.com/swagger-api/swagger-codegen/commit/08647b337fcecc4343520f339490752d84dff9c4,
pippo-java__pippo,3e10ce6e06b34d6b9f620081f589274ee17a69ee,https://github.com/pippo-java/pippo/commit/3e10ce6e06b34d6b9f620081f589274ee17a69ee,
EnMasseProject__enmasse,9748c6bd2572f23e1c9dfdd204bfc8409898468f,https://github.com/EnMasseProject/enmasse/commit/9748c6bd2572f23e1c9dfdd204bfc8409898468f,
SzFMV2018-Tavasz__AutomatedCar,627f1cbe361fd431eddbbbfe2cc765d15f22f457,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/627f1cbe361fd431eddbbbfe2cc765d15f22f457,
apache__incubator-servicecomb-java-chassis,5274dc0f21c32d0c536a6377e2891e1c96d3e2b4,https://github.com/apache/incubator-servicecomb-java-chassis/commit/5274dc0f21c32d0c536a6377e2891e1c96d3e2b4,
dhis2__dhis2-core,1d8299787e9546d3d2a3088afab718bd9c33fb3e,https://github.com/dhis2/dhis2-core/commit/1d8299787e9546d3d2a3088afab718bd9c33fb3e,
SzFMV2018-Tavasz__AutomatedCar,9f8c7b24ab1587e4396c40dc9e5b11234acf6775,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/9f8c7b24ab1587e4396c40dc9e5b11234acf6775,
HubSpot__Baragon,51d0f0aae1851279b0280a1b5c45020733536729,https://github.com/HubSpot/Baragon/commit/51d0f0aae1851279b0280a1b5c45020733536729,
openmrs__openmrs-module-webservices.rest,cc34d86cf1e7a2fcb34e6cf723840d7d900770e0,https://github.com/openmrs/openmrs-module-webservices.rest/commit/cc34d86cf1e7a2fcb34e6cf723840d7d900770e0,
cpesch__RouteConverter,c49cced92b3e685c15d6407e2534d7f44c345e0d,https://github.com/cpesch/RouteConverter/commit/c49cced92b3e685c15d6407e2534d7f44c345e0d,
vkostyukov__la4j,ecf6b63e657be23543a422c44ac0ee3ce10695a8,https://github.com/vkostyukov/la4j/commit/ecf6b63e657be23543a422c44ac0ee3ce10695a8,
molgenis__molgenis,8ddad81a225c4f7f63d8f4abbde22d6725e1c0ed,https://github.com/molgenis/molgenis/commit/8ddad81a225c4f7f63d8f4abbde22d6725e1c0ed,
cpesch__RouteConverter,cc8e8ff0fb39aee8da44bad3b54c6882f231bf94,https://github.com/cpesch/RouteConverter/commit/cc8e8ff0fb39aee8da44bad3b54c6882f231bf94,
traccar__traccar,822f9eb02153f12bb435d467074cf85eb9e581fb,https://github.com/traccar/traccar/commit/822f9eb02153f12bb435d467074cf85eb9e581fb,
Blazebit__blaze-persistence,3be4a903aa0724639effc9c705a98fc46a1ddb02,https://github.com/Blazebit/blaze-persistence/commit/3be4a903aa0724639effc9c705a98fc46a1ddb02,
apache__jackrabbit-oak,0fc04127e65d619bce3ba9914ef2953a36f18e30,https://github.com/apache/jackrabbit-oak/commit/0fc04127e65d619bce3ba9914ef2953a36f18e30,
INRIA__spoon,16ecc6a56b0bda881e12d15e925d215a817fa633,https://github.com/INRIA/spoon/commit/16ecc6a56b0bda881e12d15e925d215a817fa633,
classgraph__classgraph,3c3111fc58e2fdfa33dcf0ad926e17249d5ef310,https://github.com/classgraph/classgraph/commit/3c3111fc58e2fdfa33dcf0ad926e17249d5ef310,
INRIA__spoon,143fbb7682c41559260c4a5090e447d7385739a1,https://github.com/INRIA/spoon/commit/143fbb7682c41559260c4a5090e447d7385739a1,
SonarOpenCommunity__sonar-cxx,07de281a4a545179ec2a34929d85dda340530d22,https://github.com/SonarOpenCommunity/sonar-cxx/commit/07de281a4a545179ec2a34929d85dda340530d22,
vert-x3__vertx-web,9884f47e39e3f236e7edd240393ede925b3967e5,https://github.com/vert-x3/vertx-web/commit/9884f47e39e3f236e7edd240393ede925b3967e5,
rkonovalov__jsonignore,d26a5263c5b725f7c32595f47c98a77f612b1f49,https://github.com/rkonovalov/jsonignore/commit/d26a5263c5b725f7c32595f47c98a77f612b1f49,
spring-projects__spring-data-jpa,3da91e9bb278767dd9d642b00759967d9b6b4cfe,https://github.com/spring-projects/spring-data-jpa/commit/3da91e9bb278767dd9d642b00759967d9b6b4cfe,
